place_id,place_name,place_description,category,city,price,rating,description_location,place_img,gallery_photo_img1,gallery_photo_img2,gallery_photo_img3,place_map,combination
114,Waduk Jatibarang Mijen,"Waduk Jatibarang Mijen adalah waduk yang terletak di Mijen, Semarang, Jawa Tengah, Indonesia. Waduk ini menawarkan pemandangan indah dan suasana yang tenang. Air jernih waduk yang dikelilingi oleh perbukitan hijau menciptakan panorama yang memukau. Pengunjung dapat menikmati kegiatan seperti perahu dayung, memancing, atau hanya bersantai di tepi waduk sambil menikmati keindahan alam sekitarnya. Waduk Jatibarang Mijen menjadi tempat yang populer bagi wisatawan yang ingin melepaskan penat dan menikmati keindahan alam yang damai.",Cagar Alam,Semarang,3.0,4.1,"X972+G6P, Jl. Jamalsari Tim. 1, Kedungpane, Kec. Mijen, Kota Semarang, Jawa Tengah 50211",https://i.ibb.co/Jj6PHL2Z/Waduk-Jatibarang-Mijen-place-img.jpg,https://i.ibb.co/Gvhn7Ydc/Waduk-Jatibarang-Mijen-gallery-photo-img1.jpg,https://i.ibb.co/JRvnXrCt/Waduk-Jatibarang-Mijen-gallery-photo-img2.jpg,https://i.ibb.co/BK23gKQw/Waduk-Jatibarang-Mijen-gallery-photo-img3.jpg,https://www.google.com/maps/search/Waduk+Jatibarang+Mijen,waduk jatibarang mijen waduk terletak mijen semarang jawa tengah indonesia waduk menawarkan pemandangan indah suasana tenang air jernih waduk dikelilingi perbukitan hijau menciptakan panorama memukau pengunjung menikmati kegiatan seperti perahu dayung memancing bersantai tepi waduk sambil menikmati keindahan alam sekitarnya waduk jatibarang mijen menjadi tempat populer bagi wisatawan ingin melepaskan penat menikmati keindahan alam damai cagar alam semarang
115,Watu Gunung Ungaran,"Watu Gunung Ungaran adalah sebuah situs spiritual yang terletak di Gunung Ungaran, Semarang, Jawa Tengah, Indonesia. Situs ini terkenal dengan batu raksasa yang disebut ""Watu Gunung"" yang memiliki nilai sakral dan dianggap suci oleh masyarakat setempat. Pengunjung dapat naik ke atas batu tersebut untuk menikmati pemandangan alam yang indah dari ketinggian. Watu Gunung Ungaran juga menjadi tempat tujuan bagi para peziarah yang ingin berdoa dan melakukan ritual keagamaan. Tempat ini menawarkan kedamaian dan keharmonisan yang membuatnya menjadi tempat yang menarik untuk mengunjungi bagi mereka yang mencari pengalaman spiritual.",Cagar Alam,Semarang,25.0,4.3,"Lerep Satu, Lerep, Kec. Ungaran Bar., Kabupaten Semarang, Jawa Tengah 50519",https://i.ibb.co/C5Nzdw90/Watu-Gunung-Ungaran-place-img.jpg,https://i.ibb.co/nsdg4Cvn/Watu-Gunung-Ungaran-gallery-photo-img1.jpg,https://i.ibb.co/d016N0F2/Watu-Gunung-Ungaran-gallery-photo-img2.jpg,https://i.ibb.co/3yjtYd7s/Watu-Gunung-Ungaran-gallery-photo-img3.jpg,https://www.google.com/maps/search/Watu+Gunung+Ungaran,watu gunung ungaran situs spiritual terletak gunung ungaran semarang jawa tengah indonesia situs terkenal batu raksasa disebut watu gunung memiliki nilai sakral dianggap suci masyarakat setempat pengunjung naik atas batu tersebut menikmati pemandangan alam indah ketinggian watu gunung ungaran menjadi tempat tujuan bagi peziarah ingin berdoa melakukan ritual keagamaan tempat menawarkan kedamaian keharmonisan membuatnya menjadi tempat menarik mengunjungi bagi mencari pengalaman spiritual cagar alam semarang
116,Wisata Alam Wana Wisata Penggaron,"Wisata Alam Wana Wisata Penggaron adalah destinasi wisata alam yang terletak di Semarang, Jawa Tengah, Indonesia. Tempat ini menawarkan keindahan alam yang alami dengan suasana yang sejuk dan segar. Pengunjung dapat menikmati pepohonan yang rindang, air terjun yang indah, dan trekking di hutan yang menantang. Terdapat juga fasilitas permainan air, kolam renang, dan tempat berkemah untuk pengunjung yang ingin menghabiskan waktu lebih lama di sini. Wana Wisata Penggaron adalah destinasi yang sempurna untuk melarikan diri dari hiruk-pikuk kota dan menikmati keindahan alam yang menenangkan.",Cagar Alam,Semarang,10.0,4.1,"VCMC+MPM, Siroto, Susukan, Kec. Ungaran Tim., Kabupaten Semarang, Jawa Tengah 50516",https://i.ibb.co/B2fdDYb5/Wisata-Alam-Wana-Wisata-Penggaron-place-img.jpg,https://i.ibb.co/dJ4JvWVZ/Wisata-Alam-Wana-Wisata-Penggaron-gallery-photo-im.jpg,https://i.ibb.co/0RdB2bFk/Wisata-Alam-Wana-Wisata-Penggaron-gallery-photo-im.jpg,https://i.ibb.co/y2ZDKcz/Wisata-Alam-Wana-Wisata-Penggaron-gallery-photo-im.jpg,https://www.google.com/maps/search/Wisata+Alam+Wana+Wisata+Penggaron,wisata alam wana wisata penggaron destinasi wisata alam terletak semarang jawa tengah indonesia tempat menawarkan keindahan alam alami suasana sejuk segar pengunjung menikmati pepohonan rindang air terjun indah trekking hutan menantang terdapat fasilitas permainan air kolam renang tempat berkemah pengunjung ingin menghabiskan waktu lama sini wana wisata penggaron destinasi sempurna melarikan diri hiruk pikuk kota menikmati keindahan alam menenangkan cagar alam semarang
117,Wisata Lereng Kelir,Wisata yang ada di kawasan gunung Kelir ini memang mulai populer sejak awal tahun 2021 dan para wisatawan kerap berbondong-bondong menuju kesana untuk meredam rasa penasaran tentang destinasi baru tersebut. Gunung Kelir memiliki ketinggian lebih dari 2000 mdpl dan wisata Lereng kelir berada diatas ketinggian mencapai 1384 mdpl dan 700mdpl Dari ketinggian tersebut membuat hampir seluruh kawasan kota Ambarawa bisa terlihat dan sebagian kecil wilayah Semarang selatan. Wisata gardu pandang Lereng Kelir memang bisa dikatakan lebih tinggi dari tempat wisata gardu pandang lainnya yang ada di Jawa Tengah.,Cagar Alam,Semarang,7.0,4.4,"M9PF+WVM, Jl. Ke Dusun Gertas, Gertas, Brongkol, Kec. Jambu, Kabupaten Semarang, Jawa Tengah 50663",https://i.ibb.co/JWhkwVb0/Wisata-Lereng-Kelir-place-img.jpg,https://i.ibb.co/3ymfrMLg/Wisata-Lereng-Kelir-gallery-photo-img1.jpg,https://i.ibb.co/JFvN5jBX/Wisata-Lereng-Kelir-gallery-photo-img2.jpg,https://i.ibb.co/7wskF44/Wisata-Lereng-Kelir-gallery-photo-img3.jpg,https://www.google.com/maps/search/Wisata+Lereng+Kelir,wisata kawasan gunung kelir memang mulai populer sejak awal tahun 2021 wisatawan kerap berbondong bondong menuju kesana meredam rasa penasaran destinasi baru tersebut gunung kelir memiliki ketinggian 2000 mdpl wisata lereng kelir berada diatas ketinggian mencapai 1384 mdpl 700mdpl ketinggian tersebut membuat hampir kawasan kota ambarawa terlihat sebagian kecil wilayah semarang selatan wisata gardu pandang lereng kelir memang dikatakan tinggi tempat wisata gardu pandang lainnya jawa tengah cagar alam semarang
118,Wisata Mangrove Tapak,"Wisata hutan mangrove Semarang hampir tak pernah sepi dikunjungi wisatawan. Tak jarang pengunjung yang datang ke wisata cantik ini baik berswafoto maupun sekedar jalan-jalan menapaik selasar kayu. Obyek ini pun juga instagramable dan pas dibagikan di sosmed, bahkan banyak diburu oleh mereka yang berkecimpung di bidang fotografi.","Budaya,Cagar Alam",Semarang,5.0,4.3,"28JW+H9H, Tugurejo, Kec. Tugu, Kota Semarang, Jawa Tengah 50152",https://i.ibb.co/9HJ91NXX/Wisata-Mangrove-Tapak-place-img.jpg,https://i.ibb.co/60Tn5KTZ/Wisata-Mangrove-Tapak-gallery-photo-img1.jpg,https://i.ibb.co/KjfCDcn2/Wisata-Mangrove-Tapak-gallery-photo-img2.jpg,https://i.ibb.co/4ZMf7Mpn/Wisata-Mangrove-Tapak-gallery-photo-img3.jpg,https://www.google.com/maps/search/Wisata+Mangrove+Tapak,wisata hutan mangrove semarang hampir tak pernah sepi dikunjungi wisatawan tak jarang pengunjung datang wisata cantik baik berswafoto maupun sekedar jalan jalan menapaik selasar kayu obyek pun instagramable pas dibagikan sosmed bahkan diburu berkecimpung bidang fotografi budaya cagar alam semarang
119,Taman Nasional Baluran,"Taman nasional ini terkenal dengan keindahan alamnya yang kaya akan flora dan fauna. Kawasan ini mencakup berbagai ekosistem, seperti hutan bakau, savana, hutan hujan tropis, dan pantai. Taman Nasional Baluran menawarkan pemandangan yang spektakuler, dengan hewan liar seperti banteng, kijang, babi hutan, dan berbagai spesies burung yang dapat ditemui di sana.","Cagar Alam,Taman Nasional",Situbondo,150.0,4.6,"Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur",https://i.ibb.co/Y7MBrDmJ/Taman-Nasional-Baluran-place-img.jpg,https://i.ibb.co/kVdq4qRP/Taman-Nasional-Baluran-gallery-photo-img1.jpg,https://i.ibb.co/RGX1frmc/Taman-Nasional-Baluran-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Taman+Nasional+Baluran,taman nasional terkenal keindahan alamnya kaya flora fauna kawasan mencakup berbagai ekosistem seperti hutan bakau savana hutan hujan tropis pantai taman nasional baluran menawarkan pemandangan spektakuler hewan liar seperti banteng kijang babi hutan berbagai spesies burung ditemui sana cagar alam taman nasional situbondo
120,Desa Wisata Kinahrejo,"Desa Wisata Kinahrejo terletak di Kabupaten Sleman, Yogyakarta, Indonesia. Desa wisata ini terkenal dengan keindahan alamnya yang asri, terutama pemandangan dari kaki Gunung Merapi yang mempesona. Di Desa Wisata Kinahrejo, pengunjung dapat melakukan berbagai aktivitas seperti hiking, camping, atau sekadar menikmati keindahan alam yang menakjubkan.",Desa Wisata,Sleman,5.0,4.3,"Desa Kinahrejo, Kecamatan Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Indonesia",https://i.ibb.co/QjnPRG8L/Desa-Wisata-Kinahrejo-place-img.jpg,https://i.ibb.co/93hw6g7Q/Desa-Wisata-Kinahrejo-gallery-photo-img1.jpg,https://i.ibb.co/4wF8XkZQ/Desa-Wisata-Kinahrejo-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Desa+Wisata+Kinahrejo,desa wisata kinahrejo terletak kabupaten sleman yogyakarta indonesia desa wisata terkenal keindahan alamnya asri terutama pemandangan kaki gunung merapi mempesona desa wisata kinahrejo pengunjung melakukan berbagai aktivitas seperti hiking camping sekadar menikmati keindahan alam menakjubkan desa wisata sleman
121,Taman Nasional Kerinci Seblat,"Taman Nasional Kerinci Seblat terletak di Sumatra, Indonesia. Taman nasional ini terkenal dengan keanekaragaman hayatinya, termasuk flora dan fauna yang endemik di kawasan Sumatra, seperti harimau, gajah, dan orangutan. Di Taman Nasional Kerinci Seblat, pengunjung dapat melakukan berbagai aktivitas seperti hiking, melihat air terjun, atau hanya sekadar bersantai di alam yang asri.","Taman Nasional,Cagar Alam",Solok Selatan,10.0,4.6,"Jalan Kayu Aro, Kabupaten Kerinci, Jambi 36100, Indonesia.",https://i.ibb.co/gbxCdkss/Taman-Nasional-Kerinci-Seblat-place-img.jpg,https://i.ibb.co/zCh6GG6/Taman-Nasional-Kerinci-Seblat-gallery-photo-img1.jpg,https://i.ibb.co/BVpRH995/Taman-Nasional-Kerinci-Seblat-gallery-photo-img2.jpg,https://i.ibb.co/LzyWmxpd/Taman-Nasional-Kerinci-Seblat-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Nasional+Kerinci+Seblat,taman nasional kerinci seblat terletak sumatra indonesia taman nasional terkenal keanekaragaman hayatinya termasuk flora fauna endemik kawasan sumatra seperti harimau gajah orangutan taman nasional kerinci seblat pengunjung melakukan berbagai aktivitas seperti hiking melihat air terjun sekadar bersantai alam asri taman nasional cagar alam solok selatan
122,Taman Wisata Tirta Alam,"Taman Wisata Alam Tirta Alam adalah sebuah tempat wisata alam yang terletak di Subang, Jawa Barat, Indonesia. Taman ini memiliki area sekitar 250 hektar yang terdiri dari beragam jenis flora dan fauna, serta memiliki panorama alam yang menakjubkan. Di sini, pengunjung dapat menikmati berbagai kegiatan seperti berjalan-jalan di alam terbuka, camping, atau berkunjung ke air terjun yang indah.","Budaya,Cagar Alam",Subang,20.0,4.2,"Jl. Sagala Herang, RT. 11/14, Sagalaherang Kaler, Sagalaherang, Kec. Sagalaherang, Kabupaten Subang, Jawa Barat 41282",https://i.ibb.co/Zp64bZqx/Taman-Wisata-Tirta-Alam-place-img.jpg,https://i.ibb.co/FqkLfvMt/Taman-Wisata-Tirta-Alam-gallery-photo-img1.jpg,https://i.ibb.co/6JX5bY0f/Taman-Wisata-Tirta-Alam-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Taman+Wisata+Tirta+Alam,taman wisata alam tirta alam tempat wisata alam terletak subang jawa barat indonesia taman memiliki area sekitar 250 hektar terdiri beragam jenis flora fauna memiliki panorama alam menakjubkan sini pengunjung menikmati berbagai kegiatan seperti berjalan jalan alam terbuka camping berkunjung air terjun indah budaya cagar alam subang
123,Taman Wisata Alam Curug Cipendok,"Taman Wisata Alam Curug Cipendok adalah tempat wisata yang terletak di Sukabumi, Jawa Barat, Indonesia. Taman ini terkenal dengan air terjunnya yang indah dan berbagai kegiatan seperti berenang, memancing, dan hiking di sekitarnya. Di sini juga terdapat area camping yang cocok untuk melepas penat dan menikmati alam.","Budaya,Cagar Alam",Sukabumi,9.0,4.4,"M47P+5J7, Dusun II Lebaksiu, Karanganyar, Karangtengah, Kec. Cilongok, Kabupaten Banyumas, Jawa Tengah 53162",https://i.ibb.co/p6mW9n3n/Taman-Wisata-Alam-Curug-Cipendok-place-img.jpg,https://i.ibb.co/3Y5XWv8g/Taman-Wisata-Alam-Curug-Cipendok-gallery-photo-img.jpg,https://i.ibb.co/QF266ct2/Taman-Wisata-Alam-Curug-Cipendok-gallery-photo-img.jpg,,https://www.google.com/maps/search/Taman+Wisata+Alam+Curug+Cipendok,taman wisata alam curug cipendok tempat wisata terletak sukabumi jawa barat indonesia taman terkenal air terjunnya indah berbagai kegiatan seperti berenang memancing hiking sekitarnya sini terdapat area camping cocok melepas penat menikmati alam budaya cagar alam sukabumi
124,Taman Wisata Alam Situgunung,"Taman Wisata Alam Situgunung adalah tempat wisata alam yang terletak di Sukabumi, Jawa Barat, Indonesia. Taman ini memiliki keindahan alam yang memukau, termasuk air terjun dan danau yang indah. Pengunjung dapat melakukan aktivitas seperti hiking, camping, dan memancing. Taman Wisata Alam Situgunung juga terkenal dengan keberadaan flora dan fauna yang beragam, seperti bunga anggrek dan burung elang.","Budaya,Cagar Alam",Sukabumi,50.0,4.0,"Unnamed Road, Tenggerraharja, Kec. Sukamantri, Kabupaten Ciamis, Jawa Barat 46264",https://i.ibb.co/RT66K2wt/Taman-Wisata-Alam-Situgunung-place-img.jpg,https://i.ibb.co/S744D4bP/Taman-Wisata-Alam-Situgunung-gallery-photo-img1.jpg,https://i.ibb.co/CpzNwtDj/Taman-Wisata-Alam-Situgunung-gallery-photo-img2.jpg,https://i.ibb.co/1WNN9DR/Taman-Wisata-Alam-Situgunung-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Wisata+Alam+Situgunung,taman wisata alam situgunung tempat wisata alam terletak sukabumi jawa barat indonesia taman memiliki keindahan alam memukau termasuk air terjun danau indah pengunjung melakukan aktivitas seperti hiking camping memancing taman wisata alam situgunung terkenal keberadaan flora fauna beragam seperti bunga anggrek burung elang budaya cagar alam sukabumi
125,Danau Toba,"Danau Toba terletak di Sumatra Utara, Indonesia, dan merupakan danau terbesar di Indonesia. Danau Toba dikenal sebagai tempat wisata yang populer, terutama bagi para pecinta alam dan budaya. Di sekitar danau, terdapat berbagai atraksi wisata seperti air terjun, pantai, pasar tradisional, dan pulau-pulau kecil yang menarik. ","Budaya,Cagar Alam,Desa Wisata",Sumatra Utara,20.0,4.5,"Pulau Samosir, Kabupaten Samosir, Sumatera Utara, Indonesia",https://i.ibb.co/vvgzqnXH/Danau-Toba-place-img.jpg,https://i.ibb.co/5xSMTzsq/Danau-Toba-gallery-photo-img1.jpg,https://i.ibb.co/JWB8j2n6/Danau-Toba-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Danau+Toba,danau toba terletak sumatra utara indonesia merupakan danau terbesar indonesia danau toba dikenal tempat wisata populer terutama bagi pecinta alam budaya sekitar danau terdapat berbagai atraksi wisata seperti air terjun pantai pasar tradisional pulau pulau kecil menarik budaya cagar alam desa wisata sumatra utara
126,Ekowisata Mangrove Wonorejo,Hutan Wisata Mangrove Surabaya merupakan wisata yang menggabungkan wisata rekreasi dan edukasi. Di area dengan luas kurang lebih 200 hektar ini ditanami berbagai tanaman bakau. Lokasi wisata ini dikelola dengan baik oleh pemerintah Kota Surabaya. Sehingga wisata ini diminati pengunjung karena tertata rapi dan bersih. Aktivitas wisata yang bisa dilakukan antara lain berkeliling hutan mangrove baik menggunakan perahu atau berjalan kaki . Serta wisata edukasi mengenai ekosistem sekitar.,"Cagar Alam,Taman Hiburan",Surabaya,0.0,4.3,"Jl. Wonorejo Timur No.1, Wonorejo, Kec. Rungkut, Surabaya, Jawa Timur 60296",https://i.ibb.co/0yMDNskT/Ekowisata-Mangrove-Wonorejo-place-img.jpg,https://i.ibb.co/p6nvvhSr/Ekowisata-Mangrove-Wonorejo-gallery-photo-img1.jpg,https://i.ibb.co/208GvDJs/Ekowisata-Mangrove-Wonorejo-gallery-photo-img2.jpg,https://i.ibb.co/ynY8PYCM/Ekowisata-Mangrove-Wonorejo-gallery-photo-img3.jpg,https://www.google.com/maps/search/Ekowisata+Mangrove+Wonorejo,hutan wisata mangrove surabaya merupakan wisata menggabungkan wisata rekreasi edukasi area luas kurang 200 hektar ditanami berbagai tanaman bakau lokasi wisata dikelola baik pemerintah kota surabaya sehingga wisata diminati pengunjung tertata rapi bersih aktivitas wisata dilakukan antara berkeliling hutan mangrove baik menggunakan perahu berjalan kaki wisata edukasi mengenai ekosistem sekitar cagar alam taman hiburan surabaya
127,Kebun Bibit Wonorejo,"Meskipun namanya kebun bibit, namun kawasan ini rasanya lebih cocok disebut sebagai taman. Kawasan Kebun Bibit Wonorejo ini terbagi menjadi 2 bagian, yaitu Taman Aktif dan Taman Pasif yang total keduanya mempunyai luas sebesar 5.9 hektare. Cuaca panas yang bikin gerah memang paling enak didinginkan dengan berkunjung ke tempat adem. Selain mall, taman kota di Surabaya seperti Kebun Bibit Wonorejo ini juga pilihan yang tepat. Pengunjung akan dimanjakan dengan udara sejuk. Hal ini karena banyaknya pepohonan yang menjulang tinggi.",Cagar Alam,Surabaya,0.0,4.4,"Kebun Bibit, Jl. Raya Wonorejo, Wonorejo, Rungkut, Surabaya, East Java 60296",https://i.ibb.co/zg5p8BX/Kebun-Bibit-Wonorejo-place-img.jpg,https://i.ibb.co/qFkPtk5C/Kebun-Bibit-Wonorejo-gallery-photo-img1.jpg,https://i.ibb.co/ksmprsx5/Kebun-Bibit-Wonorejo-gallery-photo-img2.jpg,https://i.ibb.co/TDrsr8cV/Kebun-Bibit-Wonorejo-gallery-photo-img3.jpg,https://www.google.com/maps/search/Kebun+Bibit+Wonorejo,meskipun namanya kebun bibit kawasan rasanya cocok disebut taman kawasan kebun bibit wonorejo terbagi menjadi 2 bagian taman aktif taman pasif total keduanya mempunyai luas sebesar 5 9 hektare cuaca panas bikin gerah memang paling enak didinginkan berkunjung tempat adem selain mall taman kota surabaya seperti kebun bibit wonorejo pilihan tepat pengunjung dimanjakan udara sejuk hal banyaknya pepohonan menjulang tinggi cagar alam surabaya
128,Taman Flora Bratang Surabaya,Taman Flora adalah salah satu taman kota di Surabaya yang merupakan fasilitas publik dari Pemkot setempat. Sehingga tempat ini memang sengaja dibuat untuk dinikmati oleh khalayak umum. Karena taman ini merupakan fasilitas publik yang didirikan oleh Pemkot Surabaya maka bagi siapa saja jika ingin memanfaatkan taman kota ini tidak perlu membayar tiket masuk alias gratis.,Taman Hiburan,Surabaya,0.0,4.7,"PQ46+7P6, Jl. Bratang Binangun, Baratajaya, Kec. Gubeng, Surabaya, Jawa Timur 60284",https://i.ibb.co/jZLYND4h/Taman-Flora-Bratang-Surabaya-place-img.jpg,https://i.ibb.co/4ZJNTLKZ/Taman-Flora-Bratang-Surabaya-gallery-photo-img1.jpg,https://i.ibb.co/bjD2ygfZ/Taman-Flora-Bratang-Surabaya-gallery-photo-img2.jpg,https://i.ibb.co/YF5PhRTf/Taman-Flora-Bratang-Surabaya-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Flora+Bratang+Surabaya,taman flora salah satu taman kota surabaya merupakan fasilitas publik pemkot setempat sehingga tempat memang sengaja dibuat dinikmati khalayak umum taman merupakan fasilitas publik didirikan pemkot surabaya maka bagi siapa ingin memanfaatkan taman kota tidak perlu membayar tiket masuk alias gratis taman hiburan surabaya
129,Taman Wisata Alam Telaga Menjer,"Taman Wisata Alam Telaga Menjer terletak di Wonosobo, Jawa Tengah. Tempat wisata ini terkenal dengan keindahan danau Menjer yang dikelilingi oleh tebing-tebing curam dan hijau yang membuat pemandangan menjadi sangat indah. ","Budaya,Cagar Alam",Wonosobo,5.0,4.6,"Jl. Raya Dieng Km.14,7, Kejajar, Wonosobo, Jawa Tengah, Indonesia",https://i.ibb.co/CKb1Mqm7/Taman-Wisata-Alam-Telaga-Menjer-place-img.jpg,https://i.ibb.co/hJbcT3cr/Taman-Wisata-Alam-Telaga-Menjer-gallery-photo-img1.jpg,https://i.ibb.co/tp656wkw/Taman-Wisata-Alam-Telaga-Menjer-gallery-photo-img2.jpg,https://i.ibb.co/BV3mJGG7/Taman-Wisata-Alam-Telaga-Menjer-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Wisata+Alam+Telaga+Menjer,taman wisata alam telaga menjer terletak wonosobo jawa tengah tempat wisata terkenal keindahan danau menjer dikelilingi tebing tebing curam hijau membuat pemandangan menjadi indah budaya cagar alam wonosobo
